run,dataset,num_neighbors,removal,pqr,all_data_hamm_loss,all_data_zero_loss,removed_data_hamm_loss,removed_data_zero_loss
2,Family,15,10,1_1_1,0.378162816281628,1,0.411111111111111,1
2,Family,20,10,1_1_1,0.370737073707371,1,0.401234567901235,1
2,Family,25,10,1_1_1,0.378987898789879,1,0.409876543209877,1
2,Family,5,15,0_0_0,0.323157315731573,1,0.35663082437276,1
2,Family,10,15,0_0_0,0.333883388338834,1,0.362903225806452,1
2,Family,15,15,0_0_0,0.333608360836084,1,0.367383512544803,1
2,Family,20,15,0_0_0,0.327282728272827,1,0.364695340501792,1
2,Family,25,15,0_0_0,0.327007700770077,1,0.362007168458781,1
2,Family,5,15,0_0_1,0.188118811881188,0.945544554455445,0.227598566308244,1
2,Family,10,15,0_0_1,0.18014301430143,0.910891089108911,0.217741935483871,0.983870967741935
2,Family,15,15,0_0_1,0.181518151815182,0.905940594059406,0.21594982078853,0.967741935483871
2,Family,20,15,0_0_1,0.180968096809681,0.925742574257426,0.212365591397849,1
2,Family,25,15,0_0_1,0.178492849284929,0.915841584158416,0.209677419354839,0.983870967741935
2,Family,5,15,0_1_0,0.232123212321232,0.985148514851485,0.264336917562724,1
2,Family,10,15,0_1_0,0.233223322332233,0.99009900990099,0.270609318996416,1
2,Family,15,15,0_1_0,0.226622662266227,0.985148514851485,0.255376344086021,1
2,Family,20,15,0_1_0,0.226072607260726,0.99009900990099,0.262544802867383,1
2,Family,25,15,0_1_0,0.224972497249725,0.985148514851485,0.252688172043011,1
2,Family,5,15,1_0_0,0.532178217821782,1,0.530465949820789,1
2,Family,10,15,1_0_0,0.526677667766777,1,0.525985663082437,1
2,Family,15,15,1_0_0,0.556105610561056,1,0.550179211469534,1
2,Family,20,15,1_0_0,0.543179317931793,1,0.529569892473118,1
2,Family,25,15,1_0_0,0.567106710671067,1,0.564516129032258,1
2,Family,5,15,1_1_1,0.440594059405941,1,0.485663082437276,1
2,Family,10,15,1_1_1,0.416666666666667,1,0.452508960573477,1
2,Family,15,15,1_1_1,0.419416941694169,1,0.462365591397849,1
2,Family,20,15,1_1_1,0.41996699669967,1,0.477598566308244,1
2,Family,25,15,1_1_1,0.423817381738174,1,0.474910394265233,1
2,Family,5,20,0_0_0,0.333058305830583,1,0.383468834688347,1
2,Family,10,20,0_0_0,0.331958195819582,1,0.384146341463415,1
2,Family,15,20,0_0_0,0.338008800880088,1,0.387533875338753,1
2,Family,20,20,0_0_0,0.34020902090209,1,0.389566395663957,1
2,Family,25,20,0_0_0,0.341309130913091,1,0.386856368563686,1
2,Family,5,20,0_0_1,0.183993399339934,0.910891089108911,0.233739837398374,0.963414634146341
2,Family,10,20,0_0_1,0.184268426842684,0.910891089108911,0.240514905149051,0.98780487804878
2,Family,15,20,0_0_1,0.184268426842684,0.925742574257426,0.233062330623306,0.98780487804878
2,Family,20,20,0_0_1,0.192519251925193,0.905940594059406,0.249322493224932,0.951219512195122
2,Family,25,20,0_0_1,0.193069306930693,0.910891089108911,0.248644986449864,0.963414634146341
2,Family,5,20,0_1_0,0.212046204620462,0.935643564356436,0.273712737127371,0.98780487804878
2,Family,10,20,0_1_0,0.202145214521452,0.915841584158416,0.267615176151761,0.975609756097561
2,Family,15,20,0_1_0,0.199394939493949,0.920792079207921,0.2710027100271,0.98780487804878
2,Family,20,20,0_1_0,0.188668866886689,0.905940594059406,0.252710027100271,0.975609756097561
2,Family,25,20,0_1_0,0.197469746974697,0.930693069306931,0.258807588075881,1
2,Family,5,20,1_0_0,0.410616061606161,1,0.421409214092141,1
2,Family,10,20,1_0_0,0.44031903190319,1,0.455284552845528,1
2,Family,15,20,1_0_0,0.434543454345435,1,0.446476964769648,1
2,Family,20,20,1_0_0,0.431243124312431,1,0.453929539295393,1
2,Family,25,20,1_0_0,0.430693069306931,1,0.449864498644986,1
2,Family,5,20,1_1_1,0.416666666666667,1,0.439024390243902,1
2,Family,10,20,1_1_1,0.421342134213421,1,0.43360433604336,1
2,Family,15,20,1_1_1,0.415016501650165,1,0.426829268292683,1
2,Family,20,20,1_1_1,0.414466446644664,1,0.430216802168022,1
2,Family,25,20,1_1_1,0.407040704070407,1,0.43360433604336,1
2,Family,5,25,0_0_0,0.331958195819582,1,0.38265306122449,1
2,Family,10,25,0_0_0,0.332508250825082,1,0.376984126984127,1
2,Family,15,25,0_0_0,0.336633663366337,1,0.380952380952381,1
2,Family,20,25,0_0_0,0.342409240924092,1,0.388888888888889,1
2,Family,25,25,0_0_0,0.33993399339934,1,0.38265306122449,1
2,Family,5,25,0_0_1,0.225522552255225,0.95049504950495,0.278344671201814,0.989795918367347
2,Family,10,25,0_0_1,0.218646864686469,0.940594059405941,0.271541950113379,0.979591836734694
2,Family,15,25,0_0_1,0.216996699669967,0.940594059405941,0.265873015873016,0.989795918367347
2,Family,20,25,0_0_1,0.215346534653465,0.940594059405941,0.268707482993197,0.989795918367347
2,Family,25,25,0_0_1,0.214246424642464,0.940594059405941,0.263038548752834,0.989795918367347
2,Family,5,25,0_1_0,0.211496149614961,0.900990099009901,0.25907029478458,0.979591836734694
2,Family,10,25,0_1_0,0.214796479647965,0.910891089108911,0.263605442176871,0.989795918367347
2,Family,15,25,0_1_0,0.214521452145214,0.910891089108911,0.26530612244898,0.989795918367347
2,Family,20,25,0_1_0,0.214796479647965,0.915841584158416,0.264172335600907,0.979591836734694
2,Family,25,25,0_1_0,0.211771177117712,0.930693069306931,0.260204081632653,0.989795918367347
2,Family,5,25,1_0_0,0.417766776677668,1,0.413832199546485,1
2,Family,10,25,1_0_0,0.417216721672167,1,0.418934240362812,1
2,Family,15,25,1_0_0,0.422717271727173,1,0.426303854875283,1
2,Family,20,25,1_0_0,0.407590759075908,1,0.409863945578231,1
2,Family,25,25,1_0_0,0.409240924092409,1,0.412698412698413,1
2,Family,5,25,1_1_1,0.54042904290429,1,0.532312925170068,1
2,Family,10,25,1_1_1,0.542079207920792,1,0.542517006802721,1
2,Family,15,25,1_1_1,0.534653465346535,1,0.537414965986395,1
2,Family,20,25,1_1_1,0.553080308030803,1,0.544784580498866,1
2,Family,25,25,1_1_1,0.546479647964796,1,0.543650793650794,1
2,Family,5,30,0_0_0,0.348734873487349,1,0.391865079365079,1
2,Family,10,30,0_0_0,0.354510451045105,1,0.396329365079365,1
2,Family,15,30,0_0_0,0.353135313531353,1,0.395337301587302,1
2,Family,20,30,0_0_0,0.35038503850385,1,0.391865079365079,1
2,Family,25,30,0_0_0,0.354510451045105,1,0.396329365079365,1
2,Family,5,30,0_0_1,0.207095709570957,0.95049504950495,0.249503968253968,0.991071428571429
2,Family,10,30,0_0_1,0.207370737073707,0.940594059405941,0.254960317460317,0.991071428571429
2,Family,15,30,0_0_1,0.213421342134213,0.930693069306931,0.263888888888889,0.991071428571429
2,Family,20,30,0_0_1,0.207645764576458,0.940594059405941,0.253472222222222,1
2,Family,25,30,0_0_1,0.207645764576458,0.935643564356436,0.25297619047619,1
2,Family,5,30,0_1_0,0.215896589658966,0.955445544554455,0.25,0.982142857142857
2,Family,10,30,0_1_0,0.214796479647965,0.955445544554455,0.254464285714286,0.991071428571429
2,Family,15,30,0_1_0,0.208745874587459,0.96039603960396,0.249503968253968,0.991071428571429
2,Family,20,30,0_1_0,0.212321232123212,0.95049504950495,0.253472222222222,0.991071428571429
2,Family,25,30,0_1_0,0.20984598459846,0.945544554455445,0.249503968253968,0.991071428571429
2,Family,5,30,1_0_0,0.352035203520352,1,0.356150793650794,1
2,Family,10,30,1_0_0,0.344884488448845,1,0.345734126984127,1
2,Family,15,30,1_0_0,0.345984598459846,1,0.355654761904762,1
2,Family,20,30,1_0_0,0.344609460946095,1,0.351686507936508,1
2,Family,25,30,1_0_0,0.364961496149615,1,0.374503968253968,1
2,Family,5,30,1_1_1,0.348459845984598,1,0.391369047619048,1
2,Family,10,30,1_1_1,0.338558855885589,1,0.385416666666667,1
2,Family,15,30,1_1_1,0.344609460946095,1,0.390873015873016,1
2,Family,20,30,1_1_1,0.342684268426843,1,0.38640873015873,1
2,Family,25,30,1_1_1,0.343784378437844,1,0.386904761904762,1
2,Family,5,35,0_0_0,0.348734873487349,1,0.39326334208224,1
2,Family,10,35,0_0_0,0.3501100110011,1,0.39326334208224,1
2,Family,15,35,0_0_0,0.353685368536854,1,0.39676290463692,1
2,Family,20,35,0_0_0,0.352310231023102,1,0.39413823272091,1
2,Family,25,35,0_0_0,0.352585258525853,1,0.394575678040245,1
2,Family,5,35,0_0_1,0.21974697469747,0.97029702970297,0.257217847769029,0.992125984251969
2,Family,10,35,0_0_1,0.218921892189219,0.97029702970297,0.252843394575678,0.992125984251969
2,Family,15,35,0_0_1,0.222497249724973,0.945544554455445,0.259842519685039,0.984251968503937
2,Family,20,35,0_0_1,0.216446644664466,0.965346534653465,0.255905511811024,1
2,Family,25,35,0_0_1,0.214796479647965,0.985148514851485,0.253718285214348,0.992125984251969
2,Family,5,35,0_1_0,0.22002200220022,0.96039603960396,0.259405074365704,1
2,Family,10,35,0_1_0,0.214246424642464,0.975247524752475,0.252405949256343,1
2,Family,15,35,0_1_0,0.216721672167217,0.965346534653465,0.255468066491688,1
2,Family,20,35,0_1_0,0.216996699669967,0.96039603960396,0.255905511811024,1
2,Family,25,35,0_1_0,0.221947194719472,0.965346534653465,0.26246719160105,1
2,Family,5,35,1_0_0,0.43949394939494,1,0.434820647419073,1
2,Family,10,35,1_0_0,0.448844884488449,1,0.444881889763779,1
2,Family,15,35,1_0_0,0.457095709570957,1,0.457130358705162,1
2,Family,20,35,1_0_0,0.461771177117712,1,0.461942257217848,1
2,Family,25,35,1_0_0,0.441694169416942,1,0.443132108486439,1
2,Family,5,35,1_1_1,0.403190319031903,1,0.425196850393701,1
2,Family,10,35,1_1_1,0.404015401540154,1,0.432633420822397,1
2,Family,15,35,1_1_1,0.405940594059406,1,0.428258967629046,1
2,Family,20,35,1_1_1,0.390814081408141,1,0.416885389326334,1
2,Family,25,35,1_1_1,0.391089108910891,1,0.416447944006999,1
2,Family,5,40,0_0_0,0.343784378437844,0.995049504950495,0.386401326699834,1
2,Family,10,40,0_0_0,0.347359735973597,0.995049504950495,0.390961857379768,0.992537313432836
2,Family,15,40,0_0_0,0.3501100110011,1,0.392205638474295,1
2,Family,20,40,0_0_0,0.34983498349835,1,0.391791044776119,1
2,Family,25,40,0_0_0,0.351210121012101,1,0.393864013266998,1
2,Family,5,40,0_0_1,0.246699669966997,0.98019801980198,0.286484245439469,1
2,Family,10,40,0_0_1,0.244499449944994,1,0.282338308457711,1
2,Family,15,40,0_0_1,0.251375137513751,0.99009900990099,0.291044776119403,1
2,Family,20,40,0_0_1,0.248624862486249,0.985148514851485,0.285240464344942,0.992537313432836
2,Family,25,40,0_0_1,0.246149614961496,0.99009900990099,0.287728026533997,1
2,Family,5,40,0_1_0,0.24009900990099,0.985148514851485,0.278606965174129,1
2,Family,10,40,0_1_0,0.242574257425743,0.975247524752475,0.283996683250415,1
2,Family,15,40,0_1_0,0.234873487348735,0.96039603960396,0.282752902155887,1
2,Family,20,40,0_1_0,0.237623762376238,0.965346534653465,0.283996683250415,0.992537313432836
2,Family,25,40,0_1_0,0.235698569856986,0.96039603960396,0.283582089552239,1
2,Family,5,40,1_0_0,0.630638063806381,1,0.588308457711443,1
2,Family,10,40,1_0_0,0.635313531353135,1,0.591625207296849,1
2,Family,15,40,1_0_0,0.635038503850385,1,0.595356550580431,1
2,Family,20,40,1_0_0,0.634213421342134,1,0.593283582089552,1
2,Family,25,40,1_0_0,0.638338833883388,1,0.598258706467662,1
2,Family,5,40,1_1_1,0.615511551155115,1,0.61028192371476,1
2,Family,10,40,1_1_1,0.606710671067107,1,0.599502487562189,1
2,Family,15,40,1_1_1,0.616061606160616,1,0.612354892205638,1
2,Family,20,40,1_1_1,0.624037403740374,1,0.615257048092869,1
2,Family,25,40,1_1_1,0.635313531353135,1,0.628524046434494,1
2,Family,5,45,0_0_0,0.34048404840484,1,0.377934272300469,1
2,Family,10,45,0_0_0,0.341309130913091,1,0.378325508607199,1
2,Family,15,45,0_0_0,0.345159515951595,1,0.38302034428795,1
2,Family,20,45,0_0_0,0.342409240924092,0.995049504950495,0.379499217527386,1
2,Family,25,45,0_0_0,0.33965896589659,1,0.376760563380282,1
2,Family,5,45,0_0_1,0.320957095709571,1,0.334507042253521,1
2,Family,10,45,0_0_1,0.319031903190319,1,0.331377151799687,1
2,Family,15,45,0_0_1,0.307205720572057,1,0.315336463223787,1
2,Family,20,45,0_0_1,0.30968096809681,1,0.318075117370892,1
2,Family,25,45,0_0_1,0.306655665566557,1,0.314162754303599,1
2,Family,5,45,0_1_0,0.252750275027503,0.98019801980198,0.284820031298905,1
2,Family,10,45,0_1_0,0.222772277227723,0.98019801980198,0.253912363067293,0.992957746478873
2,Family,15,45,0_1_0,0.21974697469747,0.985148514851485,0.250782472613459,1
2,Family,20,45,0_1_0,0.218921892189219,0.98019801980198,0.247261345852895,0.985915492957746
2,Family,25,45,0_1_0,0.216996699669967,0.975247524752475,0.246478873239437,0.97887323943662
2,Family,5,45,1_0_0,0.624587458745875,1,0.588810641627543,1
2,Family,10,45,1_0_0,0.635038503850385,1,0.596244131455399,1
2,Family,15,45,1_0_0,0.637788778877888,1,0.600156494522692,1
2,Family,20,45,1_0_0,0.633938393839384,1,0.597026604068858,1
2,Family,25,45,1_0_0,0.633113311331133,1,0.596635367762128,1
2,Family,5,45,1_1_1,0.385863586358636,1,0.41471048513302,1
2,Family,10,45,1_1_1,0.396039603960396,1,0.42527386541471,1
2,Family,15,45,1_1_1,0.377887788778878,1,0.410015649452269,1
2,Family,20,45,1_1_1,0.393839383938394,1,0.422926447574335,1
2,Family,25,45,1_1_1,0.39026402640264,1,0.415492957746479,1
2,Family,5,50,0_0_0,0.317931793179318,0.99009900990099,0.356823266219239,1
2,Family,10,50,0_0_0,0.322057205720572,0.99009900990099,0.361297539149888,1
2,Family,15,50,0_0_0,0.329207920792079,0.99009900990099,0.368381804623415,0.993288590604027
2,Family,20,50,0_0_0,0.324257425742574,0.99009900990099,0.362043251304996,1
2,Family,25,50,0_0_0,0.328382838283828,0.995049504950495,0.364653243847875,1
2,Family,5,50,0_0_1,0.266226622662266,0.97029702970297,0.30089485458613,1
2,Family,10,50,0_0_1,0.272277227722772,0.985148514851485,0.306487695749441,0.993288590604027
2,Family,15,50,0_0_1,0.278327832783278,0.99009900990099,0.313944817300522,1
2,Family,20,50,0_0_1,0.276127612761276,0.97029702970297,0.315809097688292,0.993288590604027
2,Family,25,50,0_0_1,0.275302530253025,0.98019801980198,0.313571961222968,1
2,Family,5,50,0_1_0,0.278327832783278,0.98019801980198,0.315809097688292,1
2,Family,10,50,0_1_0,0.276402640264026,0.98019801980198,0.315063385533184,0.993288590604027
2,Family,15,50,0_1_0,0.275577557755776,0.98019801980198,0.313199105145414,1
2,Family,20,50,0_1_0,0.274752475247525,0.985148514851485,0.313944817300522,1
2,Family,25,50,0_1_0,0.272552255225523,0.965346534653465,0.310961968680089,0.986577181208054
2,Family,5,50,1_0_0,0.545654565456546,1,0.531692766592095,1
2,Family,10,50,1_0_0,0.545379537953795,1,0.534302759134974,1
2,Family,15,50,1_0_0,0.547854785478548,1,0.536167039522744,1
2,Family,20,50,1_0_0,0.574532453245325,1,0.557046979865772,1
2,Family,25,50,1_0_0,0.565181518151815,1,0.548844146159582,1
2,Family,5,50,1_1_1,0.489273927392739,1,0.508575689783743,1
2,Family,10,50,1_1_1,0.514301430143014,1,0.530947054436987,1
2,Family,15,50,1_1_1,0.504125412541254,1,0.524235645041014,1
2,Family,20,50,1_1_1,0.487073707370737,1,0.508948545861298,1
2,Family,25,50,1_1_1,0.497524752475248,1,0.514541387024608,1
2,Family,5,55,0_0_0,0.338833883388339,1,0.372011251758087,1
2,Family,10,55,0_0_0,0.346534653465346,1,0.380450070323488,1
2,Family,15,55,0_0_0,0.348734873487349,1,0.382208157524613,1
2,Family,20,55,0_0_0,0.348184818481848,1,0.381153305203938,1
2,Family,25,55,0_0_0,0.351210121012101,1,0.384317862165963,1
2,Family,5,55,0_0_1,0.26980198019802,0.99009900990099,0.29817158931083,1
2,Family,10,55,0_0_1,0.266776677667767,0.975247524752475,0.29535864978903,1
2,Family,15,55,0_0_1,0.276127612761276,0.99009900990099,0.30239099859353,1
2,Family,20,55,0_0_1,0.275302530253025,0.995049504950495,0.304852320675105,1
2,Family,25,55,0_0_1,0.276677667766777,0.99009900990099,0.307665260196906,1
2,Family,5,55,0_1_0,0.272827282728273,0.98019801980198,0.306610407876231,1
2,Family,10,55,0_1_0,0.276127612761276,0.985148514851485,0.309071729957806,1
2,Family,15,55,0_1_0,0.274752475247525,0.97029702970297,0.311884669479606,0.993670886075949
2,Family,20,55,0_1_0,0.284928492849285,0.975247524752475,0.319268635724332,0.993670886075949
2,Family,25,55,0_1_0,0.286028602860286,0.975247524752475,0.319268635724332,0.993670886075949
2,Family,5,55,1_0_0,0.550880088008801,1,0.541139240506329,1
2,Family,10,55,1_0_0,0.545104510451045,1,0.539029535864979,1
2,Family,15,55,1_0_0,0.541804180418042,1,0.538326300984529,1
2,Family,20,55,1_0_0,0.538503850385038,1,0.534106891701828,1
2,Family,25,55,1_0_0,0.547029702970297,1,0.543248945147679,1
2,Family,5,55,1_1_1,0.460671067106711,1,0.462025316455696,1
2,Family,10,55,1_1_1,0.444444444444444,1,0.439170182841069,1
2,Family,15,55,1_1_1,0.445544554455446,1,0.441983122362869,1
2,Family,20,55,1_1_1,0.451870187018702,1,0.44620253164557,1
2,Family,25,55,1_1_1,0.444719471947195,1,0.440576652601969,1
2,Family,5,60,0_0_0,0.341309130913091,1,0.371056241426612,1
2,Family,10,60,0_0_0,0.342684268426843,1,0.371742112482853,1
2,Family,15,60,0_0_0,0.351760176017602,1,0.380315500685871,1
2,Family,20,60,0_0_0,0.352310231023102,1,0.380315500685871,1
2,Family,25,60,0_0_0,0.351485148514851,1,0.380315500685871,1
2,Family,5,60,0_0_1,0.295654565456546,0.99009900990099,0.328875171467764,1
2,Family,10,60,0_0_1,0.287128712871287,0.985148514851485,0.319615912208505,0.993827160493827
2,Family,15,60,0_0_1,0.296204620462046,0.985148514851485,0.328532235939643,0.993827160493827
2,Family,20,60,0_0_1,0.294279427942794,0.98019801980198,0.324074074074074,0.981481481481482
2,Family,25,60,0_0_1,0.294279427942794,0.98019801980198,0.324759945130315,1
2,Family,5,60,0_1_0,0.292629262926293,0.98019801980198,0.324759945130315,1
2,Family,10,60,0_1_0,0.300605060506051,0.99009900990099,0.333333333333333,1
2,Family,15,60,0_1_0,0.28960396039604,0.985148514851485,0.32201646090535,1
2,Family,20,60,0_1_0,0.303355335533553,1,0.333676268861454,1
2,Family,25,60,0_1_0,0.297854785478548,0.995049504950495,0.330246913580247,1
2,Family,5,60,1_0_0,0.519526952695269,1,0.515775034293553,1
2,Family,10,60,1_0_0,0.531078107810781,1,0.52880658436214,1
2,Family,15,60,1_0_0,0.533828382838284,1,0.532921810699588,1
2,Family,20,60,1_0_0,0.528327832783278,1,0.525377229080933,1
2,Family,25,60,1_0_0,0.539328932893289,1,0.539437585733882,1
2,Family,5,60,1_1_1,0.485423542354235,1,0.505144032921811,1
2,Family,10,60,1_1_1,0.49037403740374,1,0.508573388203018,1
2,Family,15,60,1_1_1,0.490649064906491,1,0.507544581618656,1
2,Family,20,60,1_1_1,0.484873487348735,1,0.503772290809328,1
2,Family,25,60,1_1_1,0.487623762376238,1,0.505486968449931,1
2,Family,5,65,0_0_0,0.350660066006601,1,0.375992063492063,1
2,Family,10,65,0_0_0,0.350935093509351,1,0.375992063492063,1
2,Family,15,65,0_0_0,0.353135313531353,1,0.378637566137566,1
2,Family,20,65,0_0_0,0.352585258525853,1,0.377314814814815,1
2,Family,25,65,0_0_0,0.353685368536854,1,0.378306878306878,1
2,Family,5,65,0_0_1,0.3003300330033,1,0.326388888888889,1
2,Family,10,65,0_0_1,0.286853685368537,1,0.313161375661376,1
2,Family,15,65,0_0_1,0.282453245324532,1,0.307208994708995,1
2,Family,20,65,0_0_1,0.282728272827283,1,0.308201058201058,1
2,Family,25,65,0_0_1,0.275577557755776,1,0.298611111111111,1
2,Family,5,65,0_1_0,0.315731573157316,1,0.338955026455026,1
2,Family,10,65,0_1_0,0.30995599559956,0.995049504950495,0.333333333333333,1
2,Family,15,65,0_1_0,0.3003300330033,0.995049504950495,0.322420634920635,1
2,Family,20,65,0_1_0,0.295654565456546,1,0.318121693121693,1
2,Family,25,65,0_1_0,0.303355335533553,1,0.32771164021164,1
2,Family,5,65,1_0_0,0.501100110011001,1,0.500330687830688,1
2,Family,10,65,1_0_0,0.503575357535754,1,0.502645502645503,1
2,Family,15,65,1_0_0,0.508800880088009,1,0.511574074074074,1
2,Family,20,65,1_0_0,0.503025302530253,1,0.503968253968254,1
2,Family,25,65,1_0_0,0.511826182618262,1,0.514880952380952,1
2,Family,5,65,1_1_1,0.480748074807481,1,0.488425925925926,1
2,Family,10,65,1_1_1,0.468646864686469,1,0.480489417989418,1
2,Family,15,65,1_1_1,0.486523652365237,1,0.500661375661376,1
2,Family,20,65,1_1_1,0.471397139713971,1,0.485780423280423,1
2,Family,25,65,1_1_1,0.481573157315732,1,0.491071428571429,1
2,Family,5,70,0_0_0,0.349284928492849,1,0.37015873015873,1
2,Family,10,70,0_0_0,0.352585258525853,1,0.374603174603175,1
2,Family,15,70,0_0_0,0.353135313531353,1,0.374603174603175,1
2,Family,20,70,0_0_0,0.354785478547855,1,0.376507936507936,1
2,Family,25,70,0_0_0,0.355335533553355,1,0.377142857142857,1
2,Family,5,70,0_0_1,0.318481848184818,0.995049504950495,0.34031746031746,0.994285714285714
2,Family,10,70,0_0_1,0.323707370737074,1,0.345714285714286,1
2,Family,15,70,0_0_1,0.315181518151815,1,0.336507936507936,1
2,Family,20,70,0_0_1,0.317931793179318,1,0.338412698412698,1
2,Family,25,70,0_0_1,0.316831683168317,1,0.337460317460317,1
2,Family,5,70,0_1_0,0.321507150715072,1,0.338095238095238,1
2,Family,10,70,0_1_0,0.33003300330033,1,0.347619047619048,1
2,Family,15,70,0_1_0,0.305830583058306,0.995049504950495,0.328253968253968,1
2,Family,20,70,0_1_0,0.311606160616062,1,0.332698412698413,1
2,Family,25,70,0_1_0,0.313256325632563,1,0.333015873015873,1
2,Family,5,70,1_0_0,0.593784378437844,1,0.578095238095238,1
2,Family,10,70,1_0_0,0.601210121012101,1,0.586984126984127,1
2,Family,15,70,1_0_0,0.605060506050605,1,0.588888888888889,1
2,Family,20,70,1_0_0,0.607810781078108,1,0.593650793650794,1
2,Family,25,70,1_0_0,0.606985698569857,1,0.591111111111111,1
2,Family,5,70,1_1_1,0.533553355335534,1,0.526666666666667,1
2,Family,10,70,1_1_1,0.556380638063806,1,0.546349206349206,1
2,Family,15,70,1_1_1,0.551980198019802,1,0.539365079365079,1
2,Family,20,70,1_1_1,0.560506050605061,1,0.546666666666667,1
2,Family,25,70,1_1_1,0.554730473047305,1,0.544126984126984,1
3,Family,5,0,0_0_0,0.3388338833883388,1.0,,
3,Family,10,0,0_0_0,0.334983498349835,1.0,,
3,Family,15,0,0_0_0,0.33828382838283827,1.0,,
3,Family,20,0,0_0_0,0.3371837183718372,1.0,,
3,Family,25,0,0_0_0,0.3426842684268427,1.0,,
3,Family,5,0,0_0_1,0.17354235423542355,0.9108910891089109,,
3,Family,10,0,0_0_1,0.17684268426842684,0.9108910891089109,,
3,Family,15,0,0_0_1,0.17766776677667767,0.8910891089108911,,
3,Family,20,0,0_0_1,0.17546754675467546,0.8811881188118812,,
3,Family,25,0,0_0_1,0.17106710671067107,0.8762376237623762,,
3,Family,5,0,0_1_0,0.16446644664466448,0.8811881188118812,,
3,Family,10,0,0_1_0,0.16611661166116612,0.8663366336633663,,
3,Family,15,0,0_1_0,0.1639163916391639,0.8613861386138614,,
3,Family,20,0,0_1_0,0.16611661166116612,0.8762376237623762,,
3,Family,25,0,0_1_0,0.1628162816281628,0.8960396039603961,,
3,Family,5,0,1_0_0,0.5761826182618262,1.0,,
3,Family,10,0,1_0_0,0.5704070407040704,1.0,,
3,Family,15,0,1_0_0,0.567931793179318,1.0,,
3,Family,20,0,1_0_0,0.573982398239824,1.0,,
3,Family,25,0,1_0_0,0.5704070407040704,1.0,,
3,Family,5,0,1_1_1,0.6647414741474147,1.0,,
3,Family,10,0,1_1_1,0.6727172717271728,1.0,,
3,Family,15,0,1_1_1,0.6716171617161716,1.0,,
3,Family,20,0,1_1_1,0.676017601760176,1.0,,
3,Family,25,0,1_1_1,0.6787678767876788,1.0,,
3,Family,5,5,0_0_0,0.3286578657865787,1.0,0.4097222222222222,1.0
3,Family,10,5,0_0_0,0.3432343234323432,1.0,0.41435185185185186,1.0
3,Family,15,5,0_0_0,0.34598459845984597,1.0,0.4166666666666667,1.0
3,Family,20,5,0_0_0,0.3465346534653465,1.0,0.41203703703703703,1.0
3,Family,25,5,0_0_0,0.34680968096809683,1.0,0.41435185185185186,1.0
3,Family,5,5,0_0_1,0.16886688668866887,0.900990099009901,0.2222222222222222,1.0
3,Family,10,5,0_0_1,0.17134213421342134,0.9158415841584159,0.22916666666666666,1.0
3,Family,15,5,0_0_1,0.16666666666666666,0.9108910891089109,0.21064814814814814,1.0
3,Family,20,5,0_0_1,0.16474147414741475,0.8960396039603961,0.21064814814814814,1.0
3,Family,25,5,0_0_1,0.16584158415841585,0.905940594059406,0.2152777777777778,1.0
3,Family,5,5,0_1_0,0.15841584158415842,0.8762376237623762,0.2337962962962963,1.0
3,Family,10,5,0_1_0,0.1630913091309131,0.8811881188118812,0.24074074074074073,1.0
3,Family,15,5,0_1_0,0.16006600660066006,0.8811881188118812,0.2199074074074074,1.0
3,Family,20,5,0_1_0,0.15896589658965896,0.8811881188118812,0.23148148148148148,1.0
3,Family,25,5,0_1_0,0.15924092409240925,0.8861386138613861,0.23148148148148148,1.0
3,Family,5,5,1_0_0,0.5888338833883389,1.0,0.5648148148148148,1.0
3,Family,10,5,1_0_0,0.5836083608360836,1.0,0.5648148148148148,1.0
3,Family,15,5,1_0_0,0.5814081408140814,1.0,0.5416666666666666,1.0
3,Family,20,5,1_0_0,0.5871837183718371,1.0,0.5532407407407407,1.0
3,Family,25,5,1_0_0,0.5937843784378438,1.0,0.5694444444444444,1.0
3,Family,5,5,1_1_1,0.6284378437843784,1.0,0.6296296296296297,1.0
3,Family,10,5,1_1_1,0.6372387238723872,1.0,0.6365740740740741,1.0
3,Family,15,5,1_1_1,0.654015401540154,1.0,0.6412037037037037,1.0
3,Family,20,5,1_1_1,0.6471397139713971,1.0,0.6435185185185185,1.0
3,Family,25,5,1_1_1,0.6523652365236524,1.0,0.6365740740740741,1.0
3,Family,5,10,0_0_0,0.3525852585258526,1.0,0.41252955082742315,1.0
3,Family,10,10,0_0_0,0.3512101210121012,1.0,0.4148936170212766,1.0
3,Family,15,10,0_0_0,0.3523102310231023,1.0,0.4148936170212766,1.0
3,Family,20,10,0_0_0,0.35313531353135313,1.0,0.4148936170212766,1.0
3,Family,25,10,0_0_0,0.35286028602860287,1.0,0.4148936170212766,1.0
3,Family,5,10,0_0_1,0.1850935093509351,0.9752475247524752,0.2127659574468085,0.9787234042553191
3,Family,10,10,0_0_1,0.18729372937293728,0.9752475247524752,0.2198581560283688,1.0
3,Family,15,10,0_0_1,0.18261826182618263,0.9603960396039604,0.21631205673758866,1.0
3,Family,20,10,0_0_1,0.18784378437843785,0.9752475247524752,0.23049645390070922,1.0
3,Family,25,10,0_0_1,0.18866886688668866,0.9900990099009901,0.22695035460992907,1.0
3,Family,5,10,0_1_0,0.2378987898789879,0.9455445544554455,0.26713947990543735,1.0
